"","Confort","Securite","Qualite","Force","Maintien","Puissance","Competition","Muscle","Beaute","Galbant","Silhouette","Douceur","Se_defouler","Energie","Legerete","Technicite","Se_relaxer","Bien_etre","Liberte","Fluidite","Resistance","Inconfort","Repetition","Intensite","Ralentissement","Acceleration","Nouveaute","Endurance","Impact","Recuperation","Tolerance","Decouragement","Perseverance","Objectif","Passivite","Brulure","Fatigue","Transpiration","Rythme","Difficulte","Facilite","Lent","Rapide","Ennuyeux","Regulier","Equilibre","Culpabilite","Challenge","Progression","Accompagnement","Lassitude","Confiance_en_soi","Actif","Stretchcing","Efficacite","Discipline","Muscultation","Cardio","Vital","Depassement","Calme","Serenite","Sexy","Plaisir","Groupe","Partage","Role","Performance","Meilleur","Individualiste","detente","clust"
"etudiant_435","0.17232260907889","0.60907888937858","0.42706037902159","0.11414720141031","0.43234905244601","0.14059056853239","0.19083296606435","0.17672983693257","0.48391361833407","0.22653151167915","0.22697223446452","0.38519171441164","0.12560599382988","0.091229616571177","0.13133539003966","0.071397091229617","0.11943587483473","0.35522256500661","0.058175407668576","0.15249008373733","0.3622741295725","0.26223005729396","0.37681798148964","0.11282503305421","0.56236227412957","0.091229616571177","0.20581754076686","0.061260467166153","0.14852357866902","0.055090348171","0.36535918907007","0.073600705156457","0.21992066989863","0.04186866460996","0.025121198765976","0.3195240193918","0.062582635522256","0.070956368444249","0.13265755839577","0.4050242397532","0.11943587483473","0.39841339797267","0.74085500220361","0.5055090348171","0.21947994711327","0.26267078007933","0.26223005729396","0.11238431026884","0.15513442044954","0.13486117232261","0.275451740855","0.084178052005289","0.36932569413839","0.31247245482592","0.069634200088145","0.28338475099163","0.10577346848832","0.092551784927281","0.23666813574262","0.087263111502865","0.13442044953724","0.67827236668136","0.24724548259145","0.046716615249008","0.45438519171441","0.11238431026884","0.005288673424416","0.033494931687968","0","0.44645218157779","0.005288673424416","1"
"etudiant_436","0.17753703294274","0.24165376962193","0.23126243643599","0.17024099049304","0.33163829316825","0.13221313287641","0.079151005969489","0.11673667919522","0.12336944505859","0.14857395533938","0.092195445500774","0.25226619500332","0.084236126464736","0.080919743533053","0.55140393544108","0.15078487729383","0.31704620826885","0.078929913774044","0.080256466946717","0.075613530842361","0.081361927923944","0.072960424497015","0.13950917532611","0.11474684943622","0.2973690028742","0.051956665929693","0.15808091974353","0.069644041565333","0.084236126464736","0.10258677868671","0.23877957108114","0.22684059252708","0.051956665929693","0.063453460092859","0.3809418527526","0.13486623922176","0.063674552288304","0.043334070307318","0.039133318593854","0.12933893433562","0.12115852310413","0.31793057705063","0","0.58611541012602","0.17068317488393","0.10170240990493","0.17399955781561","0.37806765421181","0.43908910015476","0.12359053725404","0.12005306212691","0.098607119168693","0.1131992040681","0.2381162944948","0.28852531505638","0.15122706168472","0.074286977669688","0.64050409020562","0.098607119168693","0.24165376962193","0.31704620826885","0.67035153659076","0.54587663055494","0.17974795489719","0.57174441742207","0.084678310855627","0.094406367455229","0.11651558699978","0.89785540570418","0.22772496130887","0.16780897634313","1"
"etudiant_437","0.11515151515152","0.10745920745921","0.10745920745921","0.084615384615385","0.0016317016317016","0.065967365967366","0.039393939393939","0.02051282051282","0.077389277389277","0.054312354312354","0.03962703962704","0.084615384615385","0.096270396270396","0.021911421911422","0.039393939393939","0.073426573426573","0.039393939393939","0.057109557109557","0.10885780885781","0.10629370629371","0.099533799533799","0.06969696969697","0.11491841491841","0.12400932400932","0.034265734265734","0.054545454545455","0.19440559440559","0.059207459207459","0.057342657342657","0.088578088578089","0.044522144522145","0.065967365967366","0.064568764568765","0.11491841491841","0.077389277389277","0.17552447552448","0.039160839160839","0.14545454545455","0.1034965034965","0.12027972027972","0.062004662004662","0.084848484848485","0.058741258741259","0.027738927738928","0.012820512820513","0.32284382284382","0.42121212121212","0","0.096270396270396","0.20699300699301","0.02051282051282","0.098601398601399","0.72331002331002","0.065967365967366","0.41841491841492","0.56876456876457","0.78624708624709","0.13892773892774","0.25477855477855","0.065967365967366","0.18554778554779","0.10885780885781","0.63263403263403","0.43869463869464","0.06969696969697","0.043123543123543","0.0055944055944056","0.084615384615385","0.073426573426573","0.12004662004662","0.091841491841492","1"
"etudiant_438","0.062032085561497","0.087165775401069","0.035828877005348","0.027272727272727","0.026737967914438","0.027272727272727","0.018181818181818","0.044385026737968","0.27807486631016","0.4","0.57272727272727","0.34224598930481","0.24064171122995","0.21764705882353","0.25294117647059","0.018716577540107","0.1903743315508","0.035828877005348","0.052941176470588","0.070588235294118","0.052941176470588","0.17379679144385","0.20909090909091","0.052941176470588","0.19144385026738","0.2096256684492","0.22620320855615","0.082887700534759","0.16149732620321","0.26363636363636","0.016042780748663","0.22085561497326","0.31818181818182","0.061497326203209","0.018181818181818","0.32192513368984","0.096256684491979","0.0475935828877","0.024598930481283","0.03475935828877","0.0096256684491979","0.11336898395722","0.1048128342246","0.16096256684492","0.11871657754011","0.070053475935829","0.17486631016043","0.096791443850267","0.060427807486631","0.11390374331551","0.13957219251337","0.1048128342246","0.044385026737968","0.22620320855615","0.32192513368984","0.14866310160428","0.03903743315508","0.1192513368984","0","0.027272727272727","0.0096256684491979","0.018181818181818","0.72352941176471","0.32727272727273","0.24812834224599","0.057219251336898","0.035828877005348","0.070053475935829","0.073262032085561","0.24064171122995","0.14385026737968","1"
"etudiant_439","0.075301204819277","0.099397590361446","0.015060240963855","0.036144578313253","0.02710843373494","0.19728915662651","0.055722891566265","0.019578313253012","0","0.025602409638554","0.0030120481927711","0.033132530120482","0.04066265060241","0.012048192771084","0.039156626506024","0.012048192771084","0.04066265060241","0.049698795180723","0.034638554216867","0.064759036144578","0.034638554216867","0.066265060240964","0.075301204819277","0.060240963855422","0.039156626506024","0.025602409638554","0.051204819277108","0.01355421686747","0.061746987951807","0.075301204819277","0.010542168674699","0.070783132530121","0.0030120481927711","0.049698795180723","0.051204819277108","0.048192771084337","0.067771084337349","0.031626506024096","0.069277108433735","0.052710843373494","0.078313253012048","0.069277108433735","0.052710843373494","0.09789156626506","0.073795180722892","0.049698795180723","0.12349397590361","0.073795180722892","0.075301204819277","0.073795180722892","0.034638554216867","0.069277108433735","0.12048192771084","0.049698795180723","0.075301204819277","0.073795180722892","0.049698795180723","0.075301204819277","0.061746987951807","0.066265060240964","0.096385542168675","0.7816265060241","0.049698795180723","0.075301204819277","0.049698795180723","0.051204819277108","0.049698795180723","0.073795180722892","0.076807228915663","0.049698795180723","0.073795180722892","1"
"etudiant_440","0.62817840766986","0.44601917465611","0.17548978741142","0.10129220508545","0.16215089620675","0.10796165068779","0.2434347644852","0.19549812421842","0.16882034180909","0.16923718215923","0.080867027928303","0.45894122551063","0.11504793664027","0.054606085869112","0.18174239266361","0.53355564818674","0.12213422259275","0.067111296373489","0.067111296373489","0.19591496456857","0.43893288870363","0.1217173822426","0.087536473530638","0.067944977073781","0.54022509378908","0.16215089620675","0.16215089620675","0.060441850771155","0.14214255939975","0.094205919132972","0.24968736973739","0.23634847853272","0.27719883284702","0.013338891204669","0.11463109629012","0.41892455189662","0.68903709879116","0","0.1217173822426","0.020008336807003","0.081283868278449","0.026677782409337","0.033764068361817","0.087536473530638","0.090871196331805","0.098374322634431","0.16882034180909","0.067528136723635","0.05377240516882","0.17548978741142","0.10129220508545","0.18882867861609","0.23634847853272","0.15548145060442","0.29053772405169","0.1417257190496","0.040433513964152","0.060441850771155","0.067528136723635","0.087953313880784","0.10129220508545","0.34472696957065","0.067111296373489","0.12838682784493","0.095039599833264","0.03959983326386","0.047519799916632","0.074197582325969","0.094205919132972","0.27011254689454","0.10129220508545","1"
"etudiant_441","0.025523560209424","0.06315445026178","0.025523560209424","0.34947643979058","0.29646596858639","0.33344240837696","0.17931937172775","0.16393979057592","0.10143979057592","0.14659685863874","0.030759162303665","0.1479057591623","0.24312827225131","0.052356020942408","0.084096858638743","0.16917539267016","0.11583769633508","0.12107329842932","0.27126963350785","0.083115183246073","0.046793193717277","0.1380890052356","0.13579842931937","0.10045811518325","0.18488219895288","0.19011780104712","0.16917539267016","0","0.19993455497382","0.28075916230366","0.14299738219895","0.32297120418848","0.099149214659686","0.41393979057592","0.13121727748691","0.44011780104712","0.43520942408377","0.045157068062827","0.041884816753927","0.047120418848167","0.13776178010471","0.58736910994764","0.094240837696335","0.12761780104712","0.093913612565445","0.32329842931937","0.20582460732984","0.1479057591623","0.11060209424084","0.75523560209424","0.11485602094241","0.082460732984293","0.052683246073298","0.23200261780105","0.23265706806283","0.06282722513089","0.036649214659686","0.052356020942408","0.050392670157068","0.11812827225131","0.099803664921466","0.041557591623037","0.16361256544503","0.21695026178011","0.13219895287958","0.030759162303665","0.16361256544503","0.031413612565445","0.53468586387435","0.19109947643979","0.17342931937173","1"
"etudiant_442","0.05309112806102","0.73805700521879","0.56714171015656","0.11973103171417","0.56232436772381","0.067743877960658","0.07476916900843","0.060618225612204","0.2408671216379","0.98474508229627","0.12946607788037","0.089522280208751","0.075270975511843","0.12625451625853","0.13338016860699","0.21517462866319","0.13117221999197","0.090525893215576","0.059514251304697","0.087314331593737","0.0514853472501","0.079084704937776","0.21246487354476","0.043356081894821","0.048173424327579","0.054696908871939","0.048173424327579","0.095443596949016","0.16539542352469","0.098554797270173","0.080790847049378","0.12956643918105","0.16850662384584","0.22561220393416","0.24337615415496","0.2792051384986","0.069349658771578","0.31403050983541","0.2792051384986","0.1338819751104","0.10026093938177","0.096949016459253","0.066238458450422","0.13428342031313","0.47119630670413","0.050281011641911","0.031513448414291","0.026997189883581","0.016258530710558","0.049277398635086","0.37033319951827","0.043356081894821","0.025391409072662","0.073163388197511","0.1029706945002","0.028703331995183","0.0042151746286632","0.020574066639904","0.018867924528302","0","0.015054195102369","0.018968285828984","0.0058209554395825","0.010839020473705","0.32476916900843","0.070955439582497","0.0286029706945","0.071055800883179","0.036732236049779","0.056403050983541","0.098655158570855","1"
"etudiant_443","0","0.089096643388151","0.12598558233836","0.066794323045731","0.10188105429151","0.058797026357288","0.11590448299167","0.063358864609146","0","0","0","0","0.073102050011264","0.15876323496283","0","0.081831493579635","0","0","0.16152286551025","0","0.31166929488624","0.074003153863483","0.091011489074116","0.06510475332282","0","0.065161072313584","0","0.12418337463393","0.12761883307051","0.11162423969363","1","0","0.068709168731696","0.26239017796801","0.064147330479838","0","0.084647443117819","0.051700833521063","0.053559360216265","0.061500337913945","0","0","0.059698130209507","0","0.13020950664564","0.099966208605542","0","0.067751745888714","0.098164000901104","0","0.12846361793197","0.084760081099347","0.056093714800631","0.46868664113539","0.056093714800631","0.12857625591349","0.048040099121424","0.063302545618382","0","0.081944131561162","0","0","0","0.12226852894796","0","0.13544717278666","0.093714800630773","0.075749042577157","0.048040099121424","0.057051137643613","0","1"
"etudiant_444","0.62564249000571","-0.65248429468875","0.35693889206168","0.30525414049115","0.3043974871502","0.29069103369503","0.34266133637921","0","0","-0.48572244431753","0.40005711022273","0","0.31439177612793","0.39034837235865","0.6724728726442","0.38920616790405","0.28212450028555","0.31382067390063","0.25671045117076","-0.49514563106796","0.93432324386065","0","0","0.31781838949172","0","0.28555111364934","0.48572244431753","0","0","0.3894917190177","1","0","0.35094231867504","0.29982866933181","0","0","0.22844089091948","0.27641347801256","0.54254711593375","0","0.2378640776699","0","0.29497430039977","0","0.65705311250714","0.50942318675043","0.56196459166191","0.33352370074243","0.29525985151342","0","0","0.4137635636779","0.24871501998858","0.40890919474586","0.28555111364934","0.2384351798972","0.390062821245","0","0","0.32838378069675","0","0.45231296402056","0","0.2621359223301","0.40462592804112","0.2824100513992","0.29383209594517","0.24271844660194","0.20474014848658","0.29126213592233","0.40890919474586","2"
"etudiant_445","0.12665406427221","0.70166695308472","0.33390616944492","0.050524145042104","0.060319642550266","0.020450249183709","0.031964255026637","0.032995360027496","0.11393710259495","0.31276851692731","0.10173569341811","0.161196081801","0.049836741708197","0.019075442515896","0.28389757690325","0.055851520879876","0.032479807527067","0.033167210860973","0","0.22151572435126","0.036604227530503","0.23921636019935","0.77968723148307","0.041416050867847","0.8937961849115","0.044337515036948","0.063756659219797","0.017013232514178","0.088331328406943","0.086097267571748","0.10053273758378","0.50902216875752","0.038322735865269","0.033167210860973","0.098986080082488","0.29145901357622","0.030933150025778","0.014607320845506","0.044165664203471","0.030245746691872","0.20158102766798","0.054133012545111","0.038838288365699","0.26825915105688","0.15329094346108","0.017528785014607","0.1780374634817","0.092283897576903","0.58119951881767","0.36621412613851","0.19590995016326","0.044853067537378","0.051898951709916","0.12218594260182","0.083175803402647","0.097095720914246","0.033167210860973","0.044853067537378","0.0058429283382024","0.012545110843788","0.57810620381509","0.067365526722805","0.069427736724523","0.063928510053274","0.1062038150885","0.029386492524489","0.13438735177866","0.020965801684138","0.0079051383399209","0.19762845849802","0.077848427564874","1"
"etudiant_446","0.34362573099415","0.57052631578947","0.47836257309941","0.0056140350877193","0.26292397660819","0.1812865497076","0.20818713450292","0.051461988304094","0.17146198830409","0.48187134502924","0.1459649122807","0.12257309941521","0.055672514619883","0.0063157894736842","0.25777777777778","0.029941520467836","0.14783625730994","0.097777777777778","0.13356725146199","0.32233918128655","0.32163742690058","0.070643274853801","0.14853801169591","0.018713450292398","0.81005847953216","0.030175438596491","0.18152046783626","0.0035087719298246","0.054269005847953","0.085380116959064","0.25754385964912","0.47742690058479","0.079298245614035","0.43578947368421","0.076491228070175","0.2846783625731","0.063625730994152","0.40514619883041","0.094736842105263","0.2119298245614","0.12093567251462","0.057309941520468","0.23391812865497","0.23508771929825","0.10081871345029","0.0035087719298246","0.057543859649123","0.18198830409357","0.13590643274854","0.15883040935672","0.087485380116959","0.036959064327485","0.026198830409357","0.3740350877193","0.3106432748538","0.011228070175439","0.012631578947368","0.010292397660819","0.12771929824561","0.31906432748538","0","0.35578947368421","0.40818713450292","0.18198830409357","0.018479532163743","0.11321637426901","0.15485380116959","0.049356725146199","0.25356725146199","0.3080701754386","0.17309941520468","1"
"etudiant_447","0.13523131672598","0.32779754843812","0.051799130090945","0.007512850929221","0.23724792408066","0.045472518782127","0.20601028074338","0.10320284697509","0.28272044286279","0.55832344800316","0.11625148279953","0.03914590747331","0.10320284697509","0.058125741399763","0.084223013048636","0.22578094108343","0.03914590747331","0.1427441676552","0.10122578094108","0.30881771451167","0.034400948991696","0.4278370897588","0.12930011862396","0.11585606959272","0.70581257413998","0.16093317516805","0.21866350336101","0.13523131672598","0.074733096085409","0.61605377619613","0.24673784104389","0.15579280347964","0.37168841439304","0.026492684855674","0.21194147884539","0.30842230130486","0.16725978647687","0.013444049031238","0.020956899960459","0.070383550810597","0.083827599841835","0.31514432582048","0.058125741399763","0.12257809410834","0.16093317516805","0.27837089758798","0.13325425069197","0.51838671411625","0.16251482799525","0.17358639778569","0.10320284697509","0.1771451166469","0.086990905496244","0.16093317516805","0.1423487544484","0.019375247133254","0.033214709371293","0.0015816528272044","0.21708185053381","0.45630684064848","0","0.27006722024516","0.29576907868723","0.1415579280348","0.30209568999605","0.24713325425069","0.15816528272044","0.03914590747331","0.34005535784895","0.35349940688019","0.2139185448794","1"
"etudiant_448","0.033438770899232","0.24491640307275","0.080659737912336","0.30388612742883","0.048124717577948","0.087889742431089","0.143470402169","0.13126976954361","0.19792137370086","0.32602801626751","0.15793041120651","0.49435155896972","0.058517849073656","0.093086308178943","0.41956619972887","0.17736104835065","0.11590600994126","0.41775869859919","0.036601897876186","0.025756891098057","0.21260732037957","0.095119746949842","0.073429733393583","0.084500677812924","0.13556258472662","0.13917758698599","0.040216900135563","0.025982828739268","0.38093086308179","0.39923181201988","0.17577948486218","0.13556258472662","0.05512878445549","0.043831902394939","0.12833258020786","0.12471757794849","0","0.054902846814279","0.0074559421599638","0.22706732941708","0.15408947130592","0.13194758246724","0.029371893357433","0.10257568910981","0.83890646181654","0.29846362403977","0.086308178942612","0.025756891098057","0.025530953456846","0.07704473565296","0.06597379123362","0.025530953456846","0.011522819701762","0.050835969272481","0.036601897876186","0.04405784003615","0.20402169001356","0.021238138273836","0.060777225485766","0.42860370537732","0.25982828739268","0.31653863533665","0.093990058743787","0.051739719837325","0.054676909173068","0.02214188883868","0.04405784003615","0.0040668775417985","0.036375960234975","0.23836421147763","0.47243560777226","1"
"etudiant_449","0.12390381895332","0.17906647807638","0.087128712871287","0.1974540311174","0.18811881188119","0.24780763790665","0.082602545968883","0.12560113154173","0.1974540311174","0.197171145686","0.71570014144272","0.15615275813296","0.087128712871287","0.069024045261669","0.050636492220651","0.16067892503536","0.35304101838755","0.62857142857143","0.091089108910891","0.032814710042433","0.055162659123055","0.055162659123055","0.087411598302687","0.082602545968883","0.22942008486563","0.036209335219236","0.065063649222065","0.26449787835926","0.15756718528996","0.4031117397454","0.046676096181047","0.34879773691655","0.032248939179632","0.044413012729844","0.00028288543140028","0.11173974540311","0.045827439886846","0.14229137199434","0.046110325318246","0.071570014144272","0.79377652050919","0.065912305516266","0.14229137199434","0.17454031117398","0.28429985855728","0.027722772277228","0.2987270155587","0.073550212164074","0.059405940594059","0.10947666195191","0.087694483734088","0.073267326732673","0.014144271570014","0.041584158415842","0.046110325318246","0.17821782178218","0.046676096181047","0.0045261669024045","0.11485148514851","0.13776520509194","0.33465346534654","0.2019801980198","0.20678925035361","0","0.17284299858557","0.53380480905233","0.068741159830269","0.013861386138614","0.036775106082037","0.2984441301273","0.16039603960396","1"
"etudiant_450","0.055800293685756","0.040528634361234","0.04287812041116","0.078854625550661","0.1784140969163","0.053157121879589","0.30234948604993","0.10014684287812","0.31600587371513","0.63318649045521","0.062555066079295","0.14537444933921","0.34537444933921","0.032745961820852","0.29838472834067","0.33010279001468","0.1007342143906","0.011453744493392","0","0.52848751835536","0.84992657856094","0.14287812041116","0.21189427312775","0.055212922173275","0.13069016152717","0.25477239353891","0.45550660792951","0.45477239353891","0.099559471365639","0.057856093979442","0.28002936857562","0.43465491923642","0.18942731277533","0.3","0.20234948604993","0.36211453744493","0.11953010279001","0.32863436123348","0.46666666666667","0.85389133627019","0.15418502202643","0.11982378854626","0.88105726872247","0.27033773861968","0.18678414096916","0.05007342143906","0.033480176211454","0.23553597650514","0.053303964757709","0.4014684287812","0.15198237885463","0.041116005873715","0.026284875183554","0.012041116005874","0.32863436123348","0.058149779735683","0.073127753303965","0.17371512481645","0.083406754772393","0.53744493392071","0.024375917767988","0.11923641703377","0.0046989720998532","0.12143906020558","0.16226138032305","0.21189427312775","0.20939794419971","0.047723935389134","0.22378854625551","0.19295154185022","0.22378854625551","2"
"etudiant_451","0","-0.085152587151556","0.097806888062726","0","-0.1223699419073","0","0","0.15114108870019","0","0.18902893626816","0.20511576008366","0","0.22020685203625","0.22691178015842","0.2383051542884","-0.24736181093103","0.25216033784832","0.25718403026224","0.26179241742681","-0.26850234922668","0","-0.2949017527883","0.30588482534663","0","0","-0.3362221232606","0.35532116105337","0","-0.37287906611359","-0.38325669366985","0.40153012464161","-0.40722931354546","0.41253321191075","0.41730171676182","-0.42290583578931","-0.42886521593371","0.43574026909779","0.49288226846732","-0.53197099868403","0.5449405312905","0","-0.56105737717222","0.57128489439738","0","0.60565015286235","0.61202483825612","0","0.62628531970999","0.63166427324083","0.6383591940076","0.64665028796165","0.65133873396947","0.66501378513207","0.70073003657688","0.71664673535048","0.72276623318139","0.7369316447589","0.75823730441875","0.80450631213942","0.82470115534918","0","0","0","0.91356146767874","0.93176985084037","0.93603298424342","0.94223754459528","0.94684092808214","0.95153437776766","0.98716056301382","1","3"
"etudiant_452","0.45815757245884","0","0","0","0.12940536127364","0.1223295686488","0.14763913457613","0","0.12260171451898","0","0.12695604844197","0","0.27745271465505","1","0.1884610151041","0","0","0.23608654238672","0.1563478024221","0","0","0","0.12246564158389","0.12042454755749","0","0.45774935365356","0.25418424275412","0","0","0","0","0","0.2163559667982","0.1382501020547","0","0","0.20342903796435","0.11579806776432","0.1102190774255","0.15811675057831","0","0","0.10749761872364","0","0","0","0","0","0.12709212137706","0","0","0.18124914954416","0.12477888148047","0","0.11974418288202","0.13525649748265","0.118247380596","0.10668118111308","0","0.063137841883249","0","0.05891958089536","0.1002857531637","0.19662539120969","0.19730575588515","0","0","0.12695604844197","0","0.21567560212274","0.1202884746224","2"
"etudiant_453","0.3179676295841","0.42368367137882","0.19770538824011","0.17312026224134","0.32145052243393","0.27187051833641","0","0.22536365498873","0","0","0.20487604998976","0.19770538824011","0.20487604998976","0.17639827904118","0","0.24011473058799","0","0.3179676295841","0.180086047941","0","0.17312026224134","0","1","0.49067813972547","0","0.16246670764188","0.19422249539029","0.16963736939152","0","0","0.22249539028887","0","0","0.17967629584102","0","0","0.19442737144028","0.19770538824011","0.18356894079082","0.15550092194223","0","0","0.14074984634296","0","0.35013316943249","0.1620569555419","0","0.23663183773817","0.22270026633886","0.22946117598853","0","0.23314894488834","0.14115959844294","0","0.14484736734276","0.21901249743905","0.180086047941","0.15898381479205","0.18725670969064","0","0.15898381479205","0.21552960458922","0","0.43515673017824","0","0","0.17660315509117","0","0","0.2579389469371","0.18377381684081","1"
"etudiant_454","0.0096378245842073","0.011018876842634","0.014268411568344","0.020339133260465","0.027451183126052","0.11207202150601","0.11672476440873","0.12142181914862","0.12558713184249","0.12885143718059","0.13207881598771","0.13573454255413","0.13973737851171","0.14391007651177","0.14803846267466","0.15261735251544","0.15653156479868","0.16028330034563","0.19020856104694","0.19883459868246","0.20420371628608","0.21702460784024","0.22164042421199","0.22660334997489","0.23117485450947","0.23551741455201","0","0.2524076098195","0.25711204986559","0.26762134058078","0.2721337626658","0.27622522229772","0.2827759888925","0.29067088121473","0","0.3200865557886","0.33332840979587","0.43738737408053","0.4448096068063","0.47239372544386","0.49241529053795","0","0.51112965643556","0","0","0.54457770819178","0","0.55912676139553","0.5717925615196","0","0.60631148267407","0.61595669256447","0.62744822900357","0","0.64663525449765","0.65811940563056","0.66370269711382","0.66943369472098","0.67475850048743","0.68298573158843","0.6942409382293","0.70037074237098","0.79756137189448","0.81081799651413","0.94723198723819","0.95546660364539","0.96076925349325","0.96542938170216","0.97437298750406","0.98774039171664","1","3"
"etudiant_455","0.039981006647673","0.070845204178537","0.044634377967711","0.098575498575499","0.090788224121558","0.11149097815764","0.074264007597341","0.12754036087369","0.068566001899335","0.60047483380817","0.044634377967711","0.21092117758784","0.132383665717","0.18319088319088","0.041785375118709","0.090693257359924","0.067806267806268","0.095441595441595","0.15707502374169","0.083190883190883","0.049192782526116","0.077872744539411","0.062298195631529","0.072364672364672","0.1320987654321","0.065052231718898","0.097435897435897","0.090408357075024","0.06315289648623","0.078442545109212","0.06011396011396","0.2346628679962","0.30246913580247","0.94767331433998","0.060873694207027","0.067806267806268","0.087749287749288","0.053941120607787","0.093922127255461","0.52032288698955","0.19724596391263","0.11690408357075","0","0.07701804368471","0.4034188034188","0.044729344729345","0.32450142450142","0.067711301044634","0.045299145299145","0.09363722697056","0.091642924976258","0.096201329534663","0.18622981956315","0.090978157644824","0.2616334283001","0.072364672364672","0.065337132003799","0.064007597340931","0.083285849952517","0.090693257359924","0.083285849952517","0.078442545109212","0.1661918328585","0.24643874643875","0.056980056980057","0.087844254510921","0.1954415954416","0.044634377967711","0.066286799620133","0.08309591642925","0.053941120607787","1"
"etudiant_456","0.086211561006403","0.062945261069528","0.099377761745874","0.03796555144738","0.47876273784832","0.084768689692488","0.11236360357111","0.06249436378393","0.045270087474073","0.94444945441428","0.07890702497971","0.040941473532329","0.080440075750744","0.023356479393994","0.16809450807106","0.081882947064659","0.043827216160159","0.074578411037966","0.032284245648841","0.040039678961133","0.049688880872937","0.098746505546037","0.077554333122915","0.11687257642709","0.13454775002254","0.045360266931193","0.05699341689963","0.043917395617278","0.089097303634232","0.46198935882406","0.092073225719181","0.10650193885833","0.083596356749932","0.073045360266931","0.11335557759942","0.051853187843809","0.048246009559023","0.063576517269366","0.12066011362612","0.01641266119578","0.046442420416629","0.037063756876184","0.0038777166561457","0.045360266931193","0","0.036522680133466","0.16953737938498","0.087654432320317","0.023446658851114","0.041302191360808","0.056722878528271","0.05699341689963","0.064297952926323","0.086301740463522","0.035530706105149","0.02434845342231","0.070249797096222","0.016142122824421","0.045540625845432","0.068446207953828","0.011723329425557","0.24537830282262","0.06790513121111","0.055640725042835","0.026332401478943","0.048246009559023","0.024799350707909","0.039769140589774","0.0035169988276671","0.023356479393994","0.022003787537199","1"
"etudiant_457","0.15605567071365","0.052215970782746","0.044615536472214","0.061297009179745","0.12713453755799","0.042443983812062","0.080840983121113","0.0271444082519","0.026650873556411","0.93366893692627","0.019346560063172","0.040864672786497","0.039285361760932","0.013720264534597","0.029710788668443","0.060013818971474","0.031290099694008","0.020037508636857","0.056953903859441","0.080840983121113","0.096930214194058","0.036028032770704","0.097127628072254","0.018359490672194","0.035929325831606","0.011252591057151","0.025170269469944","0.014509920047379","0.049353469548909","0.04254269075116","0.11055177178956","0.039186654821834","0.028723719277465","0.035633205014312","0.13996643964071","0.041851742177475","0.029513374790248","0.028822426216563","0.080840983121113","0.041062086664693","0.089329779883526","0.083506070476754","0.0073043134932386","0.29365314381601","0.072944427993288","0.0046392261375975","0.063271147961702","0.013424143717303","0.0039482775639127","0.007600434310532","0.072352186358701","0.0080939690060211","0.014509920047379","0.039976310334617","0.0033560359293258","0.016780179646629","0.0063172441022604","0.0066133649195538","0.06652847695193","0.050735366696279","0.02852630539927","0.010462935544369","0.055177178955681","0.021616819662422","0.072352186358701","0.0024676734774455","0.064159510413582","0","0.012140953509032","0.09683150725496","0.058434507945909","1"
"etudiant_458","0.37128418549346","0.44411414982164","0.24316290130797","0.079964328180737","0.12633769322235","0.31480380499406","0.12812128418549","0.089179548156956","0.099286563614744","0.14982164090369","0.25059453032105","0.5038644470868","0.048751486325803","0.055588585017836","0.11355529131986","0.36623067776457","0.10671819262782","0","0.079667063020214","0.17895362663496","0.34007134363853","0.12039239001189","0.19084423305589","0.0071343638525565","0.15249702734839","0.24078478002378","0.082342449464923","0.10879904875149","0.31093935790725","0.06064209274673","0.12128418549346","0.46759809750297","0.05321046373365","0.25832342449465","0.098989298454221","0.081747919143876","0.017241379310345","0.026753864447087","0.055588585017836","0.079964328180737","0.077586206896552","0.14952437574316","0.19322235434007","0.13495838287753","0.19470868014269","0.25653983353151","0.033888228299643","0.050535077288942","0.021997621878716","0.24167657550535","0.009512485136742","0.099286563614744","0.0023781212841855","0.30172413793103","0.19530321046373","0.20362663495838","0.65487514863258","0.14714625445898","0.26783590963139","0.065695600475624","0.72800237812128","0.070154577883472","0.051129607609988","0.017241379310345","0.48008323424495","0.090665873959572","0.65338882282996","0.0056480380499406","0.26307966706302","0.20957193816885","0.69678953626635","1"
"etudiant_459","0.023701707936804","0","0","0.065002967715259","0.078234309456008","0.09737440562332","0.10687109445337","0.12726496695499","0.14177676112226","-0.15198703541918","0.16059007515989","0","0.18017699587187","0.19203451886333","0.20276497695852","0.21991103523245","0","0.24754746677159","0.25596377386677","0","0.28740154854715","0","0","0.34985694945547","0","0","0.40034812300346","0.40907120515916","0.41972163497769","0.44437034418828","0","0.4786224465978","0.48746557116848","0.49708897143657","0","0.52059727770479","0.53357519656945","0.54378547086637","0.55333551188087","0.56589328229308","0","0","0.60335318479196","0","0.64533468492201","0","0","0.69055066123364","0.70005401908674","0.70958405303207","0.72542298278725","0.73209867486512","0.74092179236664","0.7551401495195","0","0","0.80309709430665","0.81269381848253","0.8238711011224","0.83808945827526","0.85442856475955","0.86361180950603","0","0","0.94091245573436","0.94936210794481","0","0.97869914036293","0.98754226493361","1","0","3"
